image_id,fold_id,fold_role
2651,0,train
2651,1,train
2651,2,train
2651,3,train
2651,4,val
2652,0,val
2652,1,train
2652,2,train
2652,3,train
2652,4,train
2653,0,train
2653,1,train
2653,2,train
2653,3,val
2653,4,train
2654,0,train
2654,1,train
2654,2,train
2654,3,train
2654,4,val
2655,0,train
2655,1,val
2655,2,train
2655,3,train
2655,4,train
2656,0,train
2656,1,val
2656,2,train
2656,3,train
2656,4,train
2657,0,train
2657,1,val
2657,2,train
2657,3,train
2657,4,train
2658,0,train
2658,1,train
2658,2,train
2658,3,val
2658,4,train
2659,0,val
2659,1,train
2659,2,train
2659,3,train
2659,4,train
265,0,train
265,1,val
265,2,train
265,3,train
265,4,train
2660,0,val
2660,1,train
2660,2,train
2660,3,train
2660,4,train
2661,0,train
2661,1,train
2661,2,val
2661,3,train
2661,4,train
2662,0,train
2662,1,train
2662,2,train
2662,3,train
2662,4,val
2663,0,train
2663,1,train
2663,2,train
2663,3,train
2663,4,val
2664,0,train
2664,1,train
2664,2,train
2664,3,train
2664,4,val
2665,0,val
2665,1,train
2665,2,train
2665,3,train
2665,4,train
2666,0,train
2666,1,train
2666,2,train
2666,3,train
2666,4,val
2667,0,val
2667,1,train
2667,2,train
2667,3,train
2667,4,train
2668,0,val
2668,1,train
2668,2,train
2668,3,train
2668,4,train
2669,0,train
2669,1,val
2669,2,train
2669,3,train
2669,4,train
266,0,train
266,1,val
266,2,train
266,3,train
266,4,train
2670,0,train
2670,1,train
2670,2,train
2670,3,val
2670,4,train
2671,0,val
2671,1,train
2671,2,train
2671,3,train
2671,4,train
2672,0,train
2672,1,train
2672,2,train
2672,3,val
2672,4,train
2673,0,train
2673,1,train
2673,2,val
2673,3,train
2673,4,train
2674,0,train
2674,1,val
2674,2,train
2674,3,train
2674,4,train
2675,0,train
2675,1,train
2675,2,train
2675,3,val
2675,4,train
2676,0,train
2676,1,train
2676,2,train
2676,3,train
2676,4,val
2677,0,train
2677,1,train
2677,2,val
2677,3,train
2677,4,train
2678,0,train
2678,1,train
2678,2,train
2678,3,val
2678,4,train
2679,0,train
2679,1,train
2679,2,train
2679,3,val
2679,4,train
267,0,train
267,1,train
267,2,train
267,3,val
267,4,train
2680,0,train
2680,1,train
2680,2,train
2680,3,train
2680,4,val
2681,0,train
2681,1,train
2681,2,val
2681,3,train
2681,4,train
2682,0,train
2682,1,train
2682,2,val
2682,3,train
2682,4,train
2683,0,train
2683,1,train
2683,2,train
2683,3,train
2683,4,val
2684,0,train
2684,1,val
2684,2,train
2684,3,train
2684,4,train
2685,0,train
2685,1,train
2685,2,train
2685,3,val
2685,4,train
2686,0,train
2686,1,val
2686,2,train
2686,3,train
2686,4,train
2687,0,train
2687,1,train
2687,2,train
2687,3,val
2687,4,train
2688,0,train
2688,1,train
2688,2,train
2688,3,val
2688,4,train
2689,0,train
2689,1,train
2689,2,train
2689,3,train
2689,4,val
268,0,train
268,1,train
268,2,train
268,3,val
268,4,train
2690,0,train
2690,1,train
2690,2,val
2690,3,train
2690,4,train
2691,0,train
2691,1,train
2691,2,train
2691,3,val
2691,4,train
2692,0,train
2692,1,val
2692,2,train
2692,3,train
2692,4,train
2693,0,train
2693,1,train
2693,2,train
2693,3,val
2693,4,train
2694,0,val
2694,1,train
2694,2,train
2694,3,train
2694,4,train
2695,0,train
2695,1,train
2695,2,train
2695,3,val
2695,4,train
2696,0,train
2696,1,train
2696,2,train
2696,3,val
2696,4,train
2697,0,train
2697,1,val
2697,2,train
2697,3,train
2697,4,train
2698,0,train
2698,1,val
2698,2,train
2698,3,train
2698,4,train
2699,0,train
2699,1,train
2699,2,train
2699,3,val
2699,4,train
269,0,train
269,1,train
269,2,val
269,3,train
269,4,train
26,0,train
26,1,train
26,2,train
26,3,val
26,4,train
2700,0,val
2700,1,train
2700,2,train
2700,3,train
2700,4,train
2701,0,train
2701,1,val
2701,2,train
2701,3,train
2701,4,train
2702,0,train
2702,1,train
2702,2,train
2702,3,train
2702,4,val
2703,0,train
2703,1,val
2703,2,train
2703,3,train
2703,4,train
2704,0,train
2704,1,train
2704,2,val
2704,3,train
2704,4,train
2705,0,train
2705,1,train
2705,2,val
2705,3,train
2705,4,train
2706,0,train
2706,1,train
2706,2,val
2706,3,train
2706,4,train
2707,0,train
2707,1,train
2707,2,val
2707,3,train
2707,4,train
2708,0,train
2708,1,val
2708,2,train
2708,3,train
2708,4,train
2709,0,train
2709,1,train
2709,2,train
2709,3,val
2709,4,train
270,0,train
270,1,train
270,2,train
270,3,train
270,4,val
2710,0,train
2710,1,train
2710,2,val
2710,3,train
2710,4,train
2711,0,train
2711,1,train
2711,2,train
2711,3,train
2711,4,val
2712,0,val
2712,1,train
2712,2,train
2712,3,train
2712,4,train
2713,0,val
2713,1,train
2713,2,train
2713,3,train
2713,4,train
2714,0,train
2714,1,train
2714,2,train
2714,3,train
2714,4,val
2715,0,train
2715,1,train
2715,2,train
2715,3,val
2715,4,train
2716,0,train
2716,1,train
2716,2,val
2716,3,train
2716,4,train
2717,0,train
2717,1,val
2717,2,train
2717,3,train
2717,4,train
2718,0,train
2718,1,train
2718,2,train
2718,3,val
2718,4,train
2719,0,train
2719,1,train
2719,2,train
2719,3,train
2719,4,val
271,0,train
271,1,train
271,2,train
271,3,train
271,4,val
2720,0,val
2720,1,train
2720,2,train
2720,3,train
2720,4,train
2721,0,train
2721,1,train
2721,2,val
2721,3,train
2721,4,train
2722,0,train
2722,1,train
2722,2,train
2722,3,val
2722,4,train
2723,0,val
2723,1,train
2723,2,train
2723,3,train
2723,4,train
2724,0,train
2724,1,train
2724,2,train
2724,3,val
2724,4,train
2725,0,train
2725,1,val
2725,2,train
2725,3,train
2725,4,train
2726,0,train
2726,1,train
2726,2,train
2726,3,val
2726,4,train
2727,0,train
2727,1,train
2727,2,train
2727,3,train
2727,4,val
2728,0,train
2728,1,train
2728,2,val
2728,3,train
2728,4,train
2729,0,train
2729,1,train
2729,2,train
2729,3,train
2729,4,val
272,0,train
272,1,val
272,2,train
272,3,train
272,4,train
2730,0,train
2730,1,train
2730,2,train
2730,3,train
2730,4,val
2731,0,train
2731,1,train
2731,2,train
2731,3,val
2731,4,train
2732,0,train
2732,1,train
2732,2,train
2732,3,val
2732,4,train
2733,0,train
2733,1,train
2733,2,train
2733,3,train
2733,4,val
2734,0,train
2734,1,train
2734,2,train
2734,3,val
2734,4,train
2735,0,val
2735,1,train
2735,2,train
2735,3,train
2735,4,train
2736,0,train
2736,1,train
2736,2,train
2736,3,val
2736,4,train
2737,0,train
2737,1,val
2737,2,train
2737,3,train
2737,4,train
2738,0,train
2738,1,train
2738,2,train
2738,3,train
2738,4,val
2739,0,train
2739,1,train
2739,2,train
2739,3,train
2739,4,val
273,0,train
273,1,train
273,2,train
273,3,train
273,4,val
2740,0,train
2740,1,train
2740,2,train
2740,3,val
2740,4,train
2741,0,train
2741,1,train
2741,2,val
2741,3,train
2741,4,train
2742,0,val
2742,1,train
2742,2,train
2742,3,train
2742,4,train
2743,0,train
2743,1,train
2743,2,val
2743,3,train
2743,4,train
2744,0,train
2744,1,train
2744,2,train
2744,3,val
2744,4,train
2745,0,train
2745,1,train
2745,2,train
2745,3,train
2745,4,val
2746,0,train
2746,1,val
2746,2,train
2746,3,train
2746,4,train
2747,0,train
2747,1,train
2747,2,val
2747,3,train
2747,4,train
2748,0,train
2748,1,train
2748,2,val
2748,3,train
2748,4,train
2749,0,val
2749,1,train
2749,2,train
2749,3,train
2749,4,train
274,0,val
274,1,train
274,2,train
274,3,train
274,4,train
2750,0,train
2750,1,train
2750,2,val
2750,3,train
2750,4,train
2751,0,val
2751,1,train
2751,2,train
2751,3,train
2751,4,train
2752,0,train
2752,1,train
2752,2,train
2752,3,val
2752,4,train
2753,0,train
2753,1,train
2753,2,train
2753,3,val
2753,4,train
2754,0,train
2754,1,train
2754,2,val
2754,3,train
2754,4,train
2755,0,train
2755,1,train
2755,2,val
2755,3,train
2755,4,train
2756,0,train
2756,1,train
2756,2,val
2756,3,train
2756,4,train
2757,0,train
2757,1,train
2757,2,train
2757,3,val
2757,4,train
2758,0,train
2758,1,val
2758,2,train
2758,3,train
2758,4,train
2759,0,train
2759,1,val
2759,2,train
2759,3,train
2759,4,train
275,0,val
275,1,train
275,2,train
275,3,train
275,4,train
2760,0,train
2760,1,val
2760,2,train
2760,3,train
2760,4,train
2761,0,train
2761,1,train
2761,2,val
2761,3,train
2761,4,train
2762,0,train
2762,1,train
2762,2,train
2762,3,train
2762,4,val
2763,0,train
2763,1,train
2763,2,train
2763,3,train
2763,4,val
2764,0,train
2764,1,val
2764,2,train
2764,3,train
2764,4,train
2765,0,train
2765,1,train
2765,2,train
2765,3,train
2765,4,val
2766,0,val
2766,1,train
2766,2,train
2766,3,train
2766,4,train
2767,0,val
2767,1,train
2767,2,train
2767,3,train
2767,4,train
2768,0,train
2768,1,val
2768,2,train
2768,3,train
2768,4,train
2769,0,train
2769,1,train
2769,2,train
2769,3,train
2769,4,val
276,0,train
276,1,train
276,2,train
276,3,train
276,4,val
2770,0,train
2770,1,train
2770,2,train
2770,3,val
2770,4,train
2771,0,train
2771,1,train
2771,2,train
2771,3,train
2771,4,val
2772,0,train
2772,1,train
2772,2,val
2772,3,train
2772,4,train
2773,0,train
2773,1,train
2773,2,val
2773,3,train
2773,4,train
2774,0,train
2774,1,train
2774,2,train
2774,3,val
2774,4,train
2775,0,train
2775,1,train
2775,2,train
2775,3,val
2775,4,train
2776,0,val
2776,1,train
2776,2,train
2776,3,train
2776,4,train
2777,0,train
2777,1,train
2777,2,train
2777,3,val
2777,4,train
2778,0,train
2778,1,train
2778,2,train
2778,3,train
2778,4,val
2779,0,train
2779,1,train
2779,2,train
2779,3,train
2779,4,val
277,0,train
277,1,train
277,2,train
277,3,val
277,4,train
2780,0,train
2780,1,val
2780,2,train
2780,3,train
2780,4,train
2781,0,val
2781,1,train
2781,2,train
2781,3,train
2781,4,train
2782,0,train
2782,1,val
2782,2,train
2782,3,train
2782,4,train
2783,0,train
2783,1,train
2783,2,train
2783,3,val
2783,4,train
2784,0,train
2784,1,train
2784,2,val
2784,3,train
2784,4,train
2785,0,train
2785,1,train
2785,2,val
2785,3,train
2785,4,train
2786,0,train
2786,1,val
2786,2,train
2786,3,train
2786,4,train
2787,0,train
2787,1,train
2787,2,train
2787,3,val
2787,4,train
2788,0,train
2788,1,val
2788,2,train
2788,3,train
2788,4,train
2789,0,val
2789,1,train
2789,2,train
2789,3,train
2789,4,train
278,0,val
278,1,train
278,2,train
278,3,train
278,4,train
2790,0,train
2790,1,train
2790,2,val
2790,3,train
2790,4,train
2791,0,train
2791,1,train
2791,2,train
2791,3,val
2791,4,train
2792,0,val
2792,1,train
2792,2,train
2792,3,train
2792,4,train
2793,0,train
2793,1,train
2793,2,train
2793,3,val
2793,4,train
2794,0,val
2794,1,train
2794,2,train
2794,3,train
2794,4,train
2795,0,train
2795,1,train
2795,2,train
2795,3,val
2795,4,train
2796,0,train
2796,1,train
2796,2,val
2796,3,train
2796,4,train
2797,0,train
2797,1,train
2797,2,val
2797,3,train
2797,4,train
2798,0,train
2798,1,train
2798,2,train
2798,3,train
2798,4,val
2799,0,train
2799,1,train
2799,2,train
2799,3,train
2799,4,val
279,0,train
279,1,train
279,2,train
279,3,train
279,4,val
27,0,train
27,1,train
27,2,train
27,3,train
27,4,val
2800,0,val
2800,1,train
2800,2,train
2800,3,train
2800,4,train
2801,0,val
2801,1,train
2801,2,train
2801,3,train
2801,4,train
2802,0,train
2802,1,train
2802,2,val
2802,3,train
2802,4,train
2803,0,train
2803,1,train
2803,2,train
2803,3,val
2803,4,train
2804,0,train
2804,1,train
2804,2,val
2804,3,train
2804,4,train
2805,0,train
2805,1,train
2805,2,val
2805,3,train
2805,4,train
2806,0,train
2806,1,train
2806,2,train
2806,3,train
2806,4,val
2807,0,train
2807,1,train
2807,2,train
2807,3,val
2807,4,train
2808,0,val
2808,1,train
2808,2,train
2808,3,train
2808,4,train
2809,0,val
2809,1,train
2809,2,train
2809,3,train
2809,4,train
280,0,train
280,1,val
280,2,train
280,3,train
280,4,train
2810,0,val
2810,1,train
2810,2,train
2810,3,train
2810,4,train
2811,0,train
2811,1,train
2811,2,val
2811,3,train
2811,4,train
2812,0,train
2812,1,train
2812,2,train
2812,3,train
2812,4,val
2813,0,train
2813,1,train
2813,2,train
2813,3,val
2813,4,train
2814,0,val
2814,1,train
2814,2,train
2814,3,train
2814,4,train
2815,0,val
2815,1,train
2815,2,train
2815,3,train
2815,4,train
2816,0,train
2816,1,train
2816,2,train
2816,3,train
2816,4,val
2817,0,train
2817,1,train
2817,2,train
2817,3,val
2817,4,train
2818,0,train
2818,1,val
2818,2,train
2818,3,train
2818,4,train
2819,0,train
2819,1,train
2819,2,train
2819,3,train
2819,4,val
281,0,train
281,1,train
281,2,train
281,3,val
281,4,train
2820,0,val
2820,1,train
2820,2,train
2820,3,train
2820,4,train
2821,0,train
2821,1,train
2821,2,train
2821,3,val
2821,4,train
2822,0,train
2822,1,train
2822,2,train
2822,3,val
2822,4,train
2823,0,train
2823,1,train
2823,2,train
2823,3,train
2823,4,val
2824,0,val
2824,1,train
2824,2,train
2824,3,train
2824,4,train
2825,0,train
2825,1,train
2825,2,train
2825,3,train
2825,4,val
2826,0,train
2826,1,train
2826,2,train
2826,3,train
2826,4,val
2827,0,train
2827,1,val
2827,2,train
2827,3,train
2827,4,train
2828,0,train
2828,1,val
2828,2,train
2828,3,train
2828,4,train
2829,0,val
2829,1,train
2829,2,train
2829,3,train
2829,4,train
282,0,train
282,1,val
282,2,train
282,3,train
282,4,train
2830,0,train
2830,1,train
2830,2,train
2830,3,val
2830,4,train
2831,0,train
2831,1,train
2831,2,val
2831,3,train
2831,4,train
2832,0,train
2832,1,val
2832,2,train
2832,3,train
2832,4,train
2833,0,train
2833,1,train
2833,2,val
2833,3,train
2833,4,train
2834,0,train
2834,1,train
2834,2,train
2834,3,train
2834,4,val
2835,0,train
2835,1,val
2835,2,train
2835,3,train
2835,4,train
2836,0,train
2836,1,train
2836,2,train
2836,3,val
2836,4,train
2837,0,train
2837,1,train
2837,2,train
2837,3,val
2837,4,train
2838,0,val
2838,1,train
2838,2,train
2838,3,train
2838,4,train
2839,0,val
2839,1,train
2839,2,train
2839,3,train
2839,4,train
283,0,train
283,1,train
283,2,train
283,3,val
283,4,train
2840,0,train
2840,1,val
2840,2,train
2840,3,train
2840,4,train
2841,0,train
2841,1,val
2841,2,train
2841,3,train
2841,4,train
2842,0,val
2842,1,train
2842,2,train
2842,3,train
2842,4,train
2843,0,val
2843,1,train
2843,2,train
2843,3,train
2843,4,train
2844,0,train
2844,1,train
2844,2,val
2844,3,train
2844,4,train
2845,0,train
2845,1,val
2845,2,train
2845,3,train
2845,4,train
2846,0,train
2846,1,train
2846,2,train
2846,3,train
2846,4,val
2847,0,train
2847,1,val
2847,2,train
2847,3,train
2847,4,train
2848,0,train
2848,1,val
2848,2,train
2848,3,train
2848,4,train
2849,0,train
2849,1,val
2849,2,train
2849,3,train
2849,4,train
284,0,train
284,1,train
284,2,val
284,3,train
284,4,train
2850,0,train
2850,1,train
2850,2,val
2850,3,train
2850,4,train
2851,0,train
2851,1,train
2851,2,train
2851,3,train
2851,4,val
2852,0,val
2852,1,train
2852,2,train
2852,3,train
2852,4,train
2853,0,train
2853,1,val
2853,2,train
2853,3,train
2853,4,train
2854,0,train
2854,1,train
2854,2,val
2854,3,train
2854,4,train
2855,0,train
2855,1,train
2855,2,train
2855,3,val
2855,4,train
2856,0,train
2856,1,train
2856,2,val
2856,3,train
2856,4,train
2857,0,train
2857,1,train
2857,2,val
2857,3,train
2857,4,train
2858,0,train
2858,1,train
2858,2,val
2858,3,train
2858,4,train
2859,0,train
2859,1,train
2859,2,train
2859,3,train
2859,4,val
285,0,train
285,1,train
285,2,train
285,3,train
285,4,val
2860,0,train
2860,1,train
2860,2,val
2860,3,train
2860,4,train
2861,0,train
2861,1,train
2861,2,val
2861,3,train
2861,4,train
2862,0,val
2862,1,train
2862,2,train
2862,3,train
2862,4,train
2863,0,val
2863,1,train
2863,2,train
2863,3,train
2863,4,train
2864,0,train
2864,1,val
2864,2,train
2864,3,train
2864,4,train
2865,0,train
2865,1,train
2865,2,train
2865,3,val
2865,4,train
2866,0,train
2866,1,train
2866,2,train
2866,3,val
2866,4,train
2867,0,train
2867,1,train
2867,2,train
2867,3,val
2867,4,train
2868,0,train
2868,1,train
2868,2,val
2868,3,train
2868,4,train
2869,0,val
2869,1,train
2869,2,train
2869,3,train
2869,4,train
286,0,train
286,1,train
286,2,train
286,3,val
286,4,train
2870,0,train
2870,1,train
2870,2,val
2870,3,train
2870,4,train
2871,0,train
2871,1,train
2871,2,val
2871,3,train
2871,4,train
2872,0,train
2872,1,val
2872,2,train
2872,3,train
2872,4,train
2873,0,train
2873,1,train
2873,2,train
2873,3,val
2873,4,train
2874,0,train
2874,1,train
2874,2,val
2874,3,train
2874,4,train
2875,0,train
2875,1,train
2875,2,val
2875,3,train
2875,4,train
2876,0,val
2876,1,train
2876,2,train
2876,3,train
2876,4,train
2877,0,train
2877,1,train
2877,2,train
2877,3,train
2877,4,val
2878,0,val
2878,1,train
2878,2,train
2878,3,train
2878,4,train
2879,0,train
2879,1,train
2879,2,train
2879,3,val
2879,4,train
287,0,train
287,1,train
287,2,train
287,3,val
287,4,train
2880,0,train
2880,1,train
2880,2,train
2880,3,val
2880,4,train
2881,0,train
2881,1,train
2881,2,train
2881,3,val
2881,4,train
2882,0,train
2882,1,train
2882,2,train
2882,3,train
2882,4,val
2883,0,train
2883,1,train
2883,2,val
2883,3,train
2883,4,train
2884,0,train
2884,1,train
2884,2,train
2884,3,train
2884,4,val
2885,0,train
2885,1,val
2885,2,train
2885,3,train
2885,4,train
2886,0,train
2886,1,train
2886,2,train
2886,3,train
2886,4,val
2887,0,train
2887,1,train
2887,2,val
2887,3,train
